age,gender,education_level,job_title,monthly_income_usd,credit_score
68,Female,High School,Engineer,4778.02,649
20,Female,Bachelor,Unemployed,1963.02,302
55,Female,Bachelor,Doctor,4674.94,508
18,Female,Bachelor,Accountant,2588.09,641
18,Male,Bachelor,Unemployed,1986.87,367
39,Male,Master,Student,1480.69,776
40,Male,Bachelor,Engineer,500.0,542
44,Female,High School,Unemployed,3179.77,817
56,Other,Bachelor,Student,4108.21,740
18,Male,Bachelor,Driver,4840.59,811
45,Female,Bachelor,Accountant,5850.85,383
24,Female,Master,Driver,3936.77,701
23,Male,Bachelor,Manager,2986.13,324
54,Female,Master,Accountant,2859.12,596
38,Male,Master,Teacher,5921.09,490
52,Male,PhD,Driver,7214.18,518
24,Other,High School,Doctor,1073.33,643
42,Male,Other,Engineer,2270.35,675
57,Female,Master,Teacher,3888.37,390
49,Female,High School,Manager,1403.9,717
48,Female,Master,Teacher,7173.79,374
50,Female,Master,Driver,3321.47,694
48,Female,Master,Doctor,3212.49,697
59,Female,Master,Doctor,500.0,471
25,Male,Bachelor,Student,3574.64,770
40,Male,Bachelor,Unemployed,2849.4,624
39,Male,High School,Manager,7972.81,634
33,Female,Bachelor,Driver,3968.27,591
58,Male,Master,Salesperson,3413.82,355
27,Female,Master,Unemployed,2171.53,736
60,Female,Master,Doctor,5445.76,556
55,Female,Bachelor,Accountant,2475.06,349
65,Female,Master,Engineer,1566.83,832
44,Male,High School,Accountant,8664.55,640
56,Male,Master,Doctor,3832.88,547
25,Male,Other,Student,621.27,406
49,Male,Bachelor,Doctor,500.0,460
40,Female,Bachelor,Engineer,3718.3,827
18,Male,Bachelor,Student,3630.77,388
30,Male,Bachelor,Accountant,1698.43,371
68,Male,Bachelor,Doctor,1009.31,544
35,Female,High School,Engineer,4803.2,568
25,Female,Bachelor,Manager,2740.18,521
62,Female,Master,Engineer,3306.41,637
35,Male,High School,Salesperson,3914.08,715
48,Female,Bachelor,Student,3226.23,743
51,Male,Bachelor,Driver,2334.24,828
27,Male,Bachelor,Salesperson,4264.55,793
42,Male,Bachelor,Manager,4010.93,394
37,Male,Other,Engineer,4215.01,456
37,Male,Bachelor,Unemployed,6082.24,760
59,Female,Master,Salesperson,4262.29,523
51,Female,PhD,Engineer,5366.63,582
66,Female,Bachelor,Accountant,5070.03,572
37,Male,Bachelor,Unemployed,2787.17,694
54,Female,Other,Engineer,4653.36,554
58,Female,Bachelor,Teacher,5235.26,490
57,Female,Bachelor,Manager,4102.07,340
33,Female,High School,Doctor,3955.29,475
56,Female,Master,Salesperson,2817.41,544
37,Male,Bachelor,Engineer,8447.87,412
30,Female,Bachelor,Manager,5189.91,373
48,Male,Master,Student,6489.5,848
41,Male,Bachelor,Manager,1588.77,353
43,Male,Master,Manager,2311.99,680
26,Female,Master,Teacher,1992.57,843
25,Female,Master,Manager,1846.1,482
45,Female,Bachelor,Teacher,3275.03,500
69,Male,Bachelor,Driver,3794.25,548
18,Male,Bachelor,Doctor,6684.76,818
36,Female,Bachelor,Engineer,2760.83,344
18,Female,High School,Student,4100.72,505
58,Female,Bachelor,Unemployed,794.09,763
61,Male,Bachelor,Accountant,2885.33,725
25,Female,High School,Student,3992.89,597
57,Female,Master,Salesperson,5055.03,444
35,Male,Bachelor,Manager,5431.02,495
30,Male,Bachelor,Unemployed,5382.6,640
65,Male,Bachelor,Driver,4939.14,511
47,Male,Other,Unemployed,4226.33,766
36,Male,Master,Unemployed,5313.95,596
68,Male,Bachelor,Manager,2143.31,397
50,Female,Bachelor,Unemployed,4766.93,709
49,Female,Bachelor,Student,2936.88,465
68,Male,Master,Teacher,4906.21,580
23,Female,Master,Accountant,6422.94,803
61,Male,Bachelor,Accountant,4328.67,545
25,Female,High School,Teacher,500.0,375
29,Female,Bachelor,Driver,500.0,476
54,Male,Bachelor,Unemployed,1130.57,436
34,Male,Bachelor,Manager,3000.34,708
27,Male,Master,Unemployed,5182.81,597
34,Male,Bachelor,Driver,5902.91,370
30,Female,Master,Doctor,3793.34,818
66,Female,Master,Student,4955.57,443
33,Female,PhD,Engineer,1751.61,587
45,Male,Bachelor,Driver,1943.73,533
24,Female,Bachelor,Student,5704.22,559
54,Male,Master,Unemployed,3890.95,681
32,Male,Bachelor,Accountant,4281.48,567
69,Female,High School,Engineer,500.0,617
48,Female,High School,Unemployed,2415.07,626
43,Female,Master,Manager,3825.73,480
62,Other,Bachelor,Teacher,7445.98,670
44,Female,Bachelor,Driver,4727.32,701
64,Female,Bachelor,Doctor,5066.78,411
65,Female,Bachelor,Accountant,7072.79,409
26,Female,Bachelor,Manager,4913.07,392
52,Male,PhD,Doctor,1132.15,381
36,Male,Bachelor,Driver,3662.33,324
50,Female,Bachelor,Salesperson,2219.03,465
40,Female,Bachelor,Student,4884.33,554
19,Male,High School,Doctor,500.0,476
29,Male,High School,Salesperson,4365.47,816
39,Male,High School,Manager,2531.32,528
58,Male,Master,Accountant,2524.05,715
57,Female,High School,Unemployed,6346.97,742
29,Female,Bachelor,Doctor,2475.44,453
42,Male,Bachelor,Salesperson,9050.31,835
48,Female,Other,Student,2813.11,755
42,Male,Bachelor,Salesperson,4539.97,436
44,Female,Master,Engineer,5500.47,593
52,Male,High School,Doctor,5284.5,798
26,Female,Bachelor,Doctor,6172.68,742
44,Male,Master,Teacher,4972.32,336
69,Female,High School,Manager,2599.39,445
28,Male,High School,Accountant,500.0,434
60,Other,Master,Manager,2937.39,796
22,Female,Master,Unemployed,4958.84,320
46,Female,Bachelor,Doctor,5439.47,763
26,Male,Master,Driver,3791.56,508
58,Male,Other,Driver,3056.7,488
23,Male,Master,Engineer,1321.88,474
33,Female,Bachelor,Unemployed,3119.92,548
68,Male,Bachelor,Doctor,5288.35,326
48,Male,High School,Manager,4539.16,420
30,Female,High School,Salesperson,4659.35,424
35,Male,Bachelor,Teacher,4452.51,387
24,Male,High School,Driver,2479.04,468
44,Female,Other,Engineer,2770.2,305
39,Female,Master,Unemployed,4887.64,654
33,Female,Other,Manager,1169.88,414
68,Female,Master,Teacher,3210.86,733
47,Female,High School,Unemployed,4362.91,586
19,Female,Bachelor,Doctor,4727.55,771
48,Male,High School,Teacher,4143.49,640
60,Female,Master,Unemployed,5326.9,636
35,Female,Bachelor,Student,3030.78,627
36,Female,High School,Driver,500.0,407
39,Female,Other,Teacher,4036.06,664
57,Female,Master,Manager,4895.43,799
27,Female,Master,Engineer,4374.83,711
25,Female,High School,Engineer,2538.54,334
62,Female,Master,Doctor,3665.53,613
20,Female,Master,Student,2560.86,433
33,Female,Other,Manager,5647.76,614
46,Male,Master,Manager,5591.58,700
69,Male,Master,Teacher,4392.39,636
40,Male,Bachelor,Salesperson,2034.72,409
22,Male,High School,Engineer,2033.39,463
29,Male,Bachelor,Engineer,1225.02,501
53,Female,Bachelor,Manager,4975.57,691
44,Male,Master,Unemployed,1949.64,337
23,Female,Master,Student,5582.63,775
56,Male,Master,Student,500.0,516
50,Female,PhD,Student,4621.78,423
40,Male,Master,Engineer,5303.64,720
65,Male,High School,Accountant,7424.71,734
53,Male,High School,Doctor,6376.3,600
62,Male,Bachelor,Teacher,3329.28,724
26,Other,Other,Teacher,1955.29,637
47,Female,Bachelor,Student,500.0,562
45,Male,High School,Accountant,5862.19,731
64,Male,Other,Unemployed,2832.95,315
66,Male,Master,Driver,3769.22,774
39,Female,Master,Manager,1392.23,452
56,Male,Other,Accountant,7739.69,694
25,Female,High School,Unemployed,4363.84,384
18,Male,Bachelor,Teacher,5396.46,800
48,Male,Bachelor,Driver,1454.22,532
59,Male,Master,Driver,699.42,318
67,Male,Master,Manager,763.02,608
50,Female,High School,Accountant,4645.68,758
62,Female,Bachelor,Salesperson,3758.04,658
31,Male,Master,Accountant,7776.07,574
28,Female,High School,Driver,2290.04,423
35,Female,Bachelor,Accountant,2981.44,834
64,Female,Bachelor,Doctor,7331.05,661
23,Female,PhD,Salesperson,4663.44,808
62,Male,Other,Doctor,2209.76,701
49,Female,Master,Teacher,4207.22,391
52,Female,Bachelor,Doctor,5228.66,404
56,Male,Master,Driver,3574.43,461
35,Male,Master,Unemployed,3235.34,531
59,Male,Master,Engineer,500.0,837
65,Male,Master,Salesperson,2353.39,615
43,Male,High School,Driver,2611.0,393
59,Female,Master,Teacher,3224.93,339
27,Male,Bachelor,Doctor,3888.02,410
39,Male,High School,Doctor,1500.12,707
39,Male,High School,Student,5796.85,689
18,Male,Bachelor,Driver,6593.05,634
29,Male,Bachelor,Manager,4531.22,334
34,Female,Bachelor,Doctor,4228.08,784
39,Male,Bachelor,Unemployed,6923.33,799
19,Female,Master,Accountant,1195.29,382
56,Male,Bachelor,Doctor,4163.37,739
33,Male,Other,Driver,2045.03,611
58,Male,High School,Engineer,1300.76,588
46,Male,Bachelor,Salesperson,6826.27,775
37,Female,PhD,Salesperson,4442.16,437
37,Female,High School,Teacher,7237.5,374
51,Female,High School,Accountant,3676.38,356
52,Female,Bachelor,Student,7617.11,338
27,Female,PhD,Driver,4849.97,385
30,Female,High School,Teacher,6889.82,526
22,Female,Bachelor,Teacher,6454.68,843
64,Male,High School,Teacher,2495.85,514
35,Male,Master,Engineer,3174.0,468
30,Female,Bachelor,Engineer,5502.87,501
39,Male,Master,Salesperson,6200.34,592
21,Female,Bachelor,Student,7504.24,547
44,Other,PhD,Driver,3167.92,377
64,Female,Bachelor,Driver,1975.14,707
34,Male,Other,Unemployed,5049.14,753
60,Female,Other,Driver,2133.38,493
20,Female,Master,Unemployed,4047.99,464
22,Female,Master,Accountant,948.43,302
46,Male,Master,Doctor,3858.19,451
37,Female,Master,Teacher,4158.12,648
51,Female,Bachelor,Engineer,2143.43,750
24,Male,High School,Accountant,5993.78,620
46,Male,Master,Salesperson,2599.54,486
29,Male,Master,Teacher,2568.19,386
49,Female,Bachelor,Accountant,1213.94,656
20,Female,High School,Driver,1561.66,793
60,Male,Master,Unemployed,2253.63,315
61,Male,Bachelor,Doctor,3564.7,467
33,Male,High School,Teacher,3545.0,841
26,Male,Bachelor,Student,3474.19,660
42,Male,Bachelor,Driver,3046.32,383
64,Male,Master,Engineer,789.22,361
48,Male,High School,Accountant,6599.22,730
42,Male,Master,Accountant,2213.52,585
50,Other,Master,Doctor,3240.16,746
67,Male,High School,Accountant,5076.17,330
56,Male,High School,Teacher,1407.78,525
37,Female,High School,Salesperson,6466.66,556
40,Female,Master,Unemployed,500.0,597
42,Male,Master,Engineer,2768.44,642
28,Male,Bachelor,Accountant,2650.16,536
31,Male,High School,Salesperson,2583.24,423
22,Female,Master,Unemployed,4751.73,365
28,Male,Master,Driver,2960.2,659
38,Female,High School,Unemployed,3123.99,558
41,Female,Bachelor,Driver,4609.56,439
48,Male,High School,Driver,4582.78,700
21,Male,Master,Unemployed,7625.16,348
65,Male,PhD,Accountant,1563.09,310
59,Other,High School,Salesperson,5793.48,326
26,Male,Bachelor,Accountant,3606.74,654
54,Female,Master,Unemployed,2247.17,496
64,Male,Other,Engineer,2617.13,646
60,Male,High School,Manager,4572.58,711
28,Other,Bachelor,Unemployed,1932.26,550
38,Female,High School,Manager,3946.8,520
19,Male,High School,Manager,5742.27,627
35,Male,High School,Driver,3905.95,642
21,Female,Bachelor,Unemployed,3966.25,730
63,Male,Bachelor,Manager,500.0,602
53,Other,Bachelor,Manager,3733.11,450
34,Female,High School,Unemployed,765.38,755
58,Female,Master,Manager,3632.36,552
44,Female,Master,Salesperson,978.35,416
49,Male,High School,Doctor,6063.21,808
19,Female,High School,Manager,4955.3,580
54,Female,Bachelor,Student,6787.09,544
68,Female,Bachelor,Student,4815.73,422
36,Male,Bachelor,Accountant,2916.69,697
27,Male,Master,Teacher,2834.41,536
39,Other,Bachelor,Salesperson,2241.33,581
41,Male,Bachelor,Salesperson,5639.31,375
69,Male,Bachelor,Teacher,1239.74,361
47,Female,Other,Engineer,2504.13,732
40,Other,Bachelor,Unemployed,7940.32,515
37,Female,Bachelor,Engineer,5266.64,802
48,Male,Other,Teacher,4027.1,431
67,Male,Bachelor,Accountant,3920.13,429
28,Male,Master,Driver,4466.48,838
53,Male,Master,Driver,500.0,322
56,Male,High School,Doctor,4085.52,480
46,Female,PhD,Driver,904.27,746
30,Female,High School,Unemployed,5595.54,463
41,Male,Bachelor,Doctor,3355.81,683
52,Female,Bachelor,Accountant,4094.06,734
34,Male,Bachelor,Accountant,7827.55,454
43,Male,Bachelor,Engineer,5766.14,589
63,Female,PhD,Student,10928.64,655
57,Female,High School,Teacher,3455.94,410
56,Female,Bachelor,Manager,3989.83,848
67,Female,High School,Accountant,3337.69,453
22,Female,High School,Driver,4067.47,712
60,Male,High School,Doctor,5481.1,519
58,Female,Bachelor,Unemployed,6284.89,735
46,Female,Master,Engineer,3107.91,767
67,Female,Master,Salesperson,3694.58,640
68,Male,Master,Driver,1137.13,314
25,Male,High School,Teacher,2793.5,545
22,Female,PhD,Teacher,2959.83,736
62,Male,Master,Engineer,4258.21,769
23,Male,Master,Driver,6907.86,377
50,Male,High School,Driver,2690.63,724
59,Male,High School,Doctor,3159.37,630
20,Male,Bachelor,Doctor,3346.32,760
42,Male,Bachelor,Unemployed,4143.77,724
33,Female,High School,Student,6058.07,775
28,Female,Other,Doctor,5905.88,506
68,Female,Bachelor,Engineer,2240.08,648
45,Male,Master,Engineer,3974.95,578
59,Female,Bachelor,Teacher,5142.45,816
35,Female,Master,Doctor,1741.02,461
39,Male,Bachelor,Unemployed,3288.81,688
59,Male,High School,Manager,5355.41,322
64,Male,Master,Manager,4424.53,568
18,Male,Bachelor,Doctor,3208.36,666
45,Male,Master,Salesperson,2526.97,310
18,Female,High School,Teacher,500.0,595
51,Female,Master,Doctor,3148.4,404
60,Male,Bachelor,Teacher,518.88,522
53,Other,Bachelor,Unemployed,500.0,758
40,Male,PhD,Teacher,1514.51,576
59,Female,Bachelor,Accountant,3395.43,656
41,Female,Bachelor,Salesperson,2087.01,411
66,Female,Bachelor,Driver,2794.5,406
52,Male,Master,Salesperson,5184.06,562
45,Male,High School,Doctor,4130.73,832
32,Female,Master,Salesperson,3641.22,490
59,Male,Bachelor,Student,1549.47,743
63,Female,High School,Accountant,9178.3,850
45,Male,Bachelor,Unemployed,2195.62,702
56,Female,Master,Driver,3432.88,498
22,Female,Other,Teacher,3263.76,771
45,Other,Master,Accountant,500.0,370
18,Male,Other,Accountant,1396.46,696
43,Male,Bachelor,Driver,6578.25,592
40,Female,High School,Student,3745.91,751
43,Male,Master,Doctor,4816.82,643
59,Male,Bachelor,Accountant,5179.6,655
48,Other,Master,Manager,4067.74,342
40,Male,Bachelor,Teacher,2745.99,318
59,Male,Master,Teacher,814.44,726
58,Male,Bachelor,Driver,812.36,340
59,Male,Master,Teacher,5605.09,721
29,Male,Master,Student,2935.62,421
32,Male,Bachelor,Salesperson,3254.93,834
23,Female,Master,Unemployed,2860.12,520
56,Male,Other,Student,4386.6,645
63,Female,PhD,Engineer,500.0,446
22,Male,Master,Accountant,4137.39,666
37,Female,High School,Salesperson,4007.27,314
48,Male,Bachelor,Salesperson,4256.54,408
61,Male,Bachelor,Unemployed,500.0,496
19,Female,Bachelor,Driver,3711.29,412
43,Male,Master,Student,2036.54,617
27,Female,Other,Doctor,500.0,301
23,Female,High School,Manager,2810.57,604
29,Female,Master,Unemployed,5794.47,351
53,Female,Bachelor,Manager,3634.27,695
22,Male,Bachelor,Driver,500.0,635
48,Female,Bachelor,Accountant,3397.6,835
28,Male,High School,Salesperson,5685.62,686
55,Female,PhD,Manager,3356.55,458
21,Female,Other,Accountant,6413.2,554
34,Female,Bachelor,Driver,4307.33,686
18,Female,Bachelor,Accountant,8035.35,481
58,Female,Bachelor,Student,4646.32,645
60,Male,Master,Doctor,6243.45,813
63,Male,Bachelor,Unemployed,6924.07,825
24,Female,Master,Unemployed,2581.85,845
33,Female,High School,Student,3348.08,510
36,Female,Master,Engineer,5048.61,359
59,Male,Master,Teacher,500.0,711
44,Male,Master,Doctor,5717.88,631
37,Female,Master,Driver,3319.01,532
65,Male,Master,Student,5232.0,824
21,Male,Bachelor,Unemployed,7805.94,551
32,Female,Bachelor,Engineer,1107.49,398
69,Male,Master,Teacher,500.0,781
43,Male,Bachelor,Manager,3446.2,442
56,Male,Master,Driver,5604.37,366
57,Female,Master,Driver,4291.18,739
42,Female,Bachelor,Manager,4471.68,695
25,Female,High School,Driver,8114.64,800
47,Male,High School,Teacher,3304.93,455
23,Female,High School,Engineer,4307.73,749
37,Female,Master,Accountant,4953.47,724
35,Male,Bachelor,Salesperson,2540.41,737
30,Female,Bachelor,Student,2512.16,776
42,Female,Other,Engineer,6228.2,610
55,Male,Bachelor,Unemployed,3953.89,601
55,Female,High School,Unemployed,4142.4,721
52,Female,Master,Driver,665.88,326
33,Male,Bachelor,Manager,4289.12,505
18,Female,Bachelor,Doctor,6108.58,776
68,Male,High School,Doctor,5508.34,390
46,Male,Bachelor,Accountant,3669.49,576
37,Female,Bachelor,Student,1745.14,653
27,Female,Bachelor,Student,1631.78,461
32,Female,High School,Engineer,5006.48,574
30,Other,Master,Manager,3982.33,480
54,Female,Master,Unemployed,1030.37,545
54,Other,High School,Student,2725.88,315
40,Female,High School,Manager,7169.16,522
57,Female,Bachelor,Accountant,1659.97,452
67,Female,Master,Salesperson,5633.14,624
41,Female,Master,Salesperson,4090.01,624
25,Female,Master,Student,3565.78,780
59,Female,Bachelor,Engineer,8345.42,389
28,Male,Bachelor,Teacher,6171.92,373
48,Male,High School,Doctor,6962.52,522
26,Female,Bachelor,Accountant,2552.5,619
43,Female,High School,Engineer,3982.07,661
53,Male,Bachelor,Teacher,500.0,728
44,Female,Bachelor,Teacher,2921.0,325
52,Male,Master,Student,500.0,581
20,Male,Master,Student,3996.33,624
69,Male,Bachelor,Unemployed,6127.14,836
24,Male,High School,Salesperson,2642.57,634
67,Male,High School,Manager,2871.39,692
52,Male,Bachelor,Teacher,3305.6,768
38,Female,Bachelor,Accountant,4551.51,439
26,Male,Bachelor,Unemployed,3941.27,387
60,Male,Bachelor,Accountant,3468.43,672
44,Female,Bachelor,Unemployed,5546.85,498
59,Male,Bachelor,Accountant,3674.74,383
36,Female,Master,Student,1614.42,386
49,Male,High School,Engineer,3000.4,511
62,Female,Bachelor,Unemployed,2513.95,390
31,Female,Master,Accountant,6661.43,765
35,Female,Master,Accountant,1156.26,344
31,Other,High School,Manager,6375.98,494
27,Male,Other,Teacher,5088.48,458
44,Male,Bachelor,Accountant,4658.95,485
64,Male,Bachelor,Driver,4035.97,706
43,Male,Bachelor,Manager,5309.98,347
58,Male,Bachelor,Salesperson,6619.54,747
61,Male,High School,Accountant,4865.32,509
29,Male,High School,Doctor,3564.97,354
38,Male,Master,Unemployed,4342.26,625
56,Male,Other,Driver,4625.28,426
65,Male,PhD,Manager,4136.66,756
29,Male,Bachelor,Student,6501.34,337
62,Male,Bachelor,Doctor,4498.52,392
44,Female,Other,Salesperson,5405.61,576
22,Female,Other,Teacher,4884.22,806
53,Female,Bachelor,Unemployed,736.77,847
58,Male,Master,Engineer,3189.21,757
69,Female,High School,Manager,2118.67,684
46,Female,Master,Teacher,4635.38,513
22,Male,Bachelor,Doctor,5090.18,680
18,Female,Bachelor,Doctor,500.0,322
67,Female,Bachelor,Manager,3557.01,812
39,Male,Bachelor,Unemployed,2764.61,773
47,Female,High School,Teacher,5294.89,427
51,Female,Bachelor,Manager,2986.76,639
53,Female,Master,Manager,4797.96,804
58,Male,Master,Driver,4476.89,598
29,Female,High School,Accountant,6271.48,468
61,Male,Bachelor,Salesperson,4241.44,687
30,Female,Master,Engineer,5189.73,399
35,Male,Master,Manager,2723.2,818
35,Female,Bachelor,Salesperson,4698.22,519
35,Female,Bachelor,Student,2820.61,817
47,Male,Bachelor,Teacher,3669.2,781
38,Female,Bachelor,Accountant,3952.85,587
20,Female,Master,Doctor,3847.53,544
64,Male,High School,Doctor,1587.35,340
21,Male,Master,Accountant,5186.57,493
47,Female,Bachelor,Unemployed,1929.02,777
52,Female,Master,Student,3023.06,701
41,Female,Bachelor,Manager,3344.51,411
21,Female,Master,Manager,2360.61,549
50,Male,Bachelor,Accountant,512.87,677
42,Female,Bachelor,Salesperson,6121.41,397
33,Male,Bachelor,Manager,2244.74,326
27,Male,High School,Doctor,4353.05,700
46,Female,Other,Engineer,6830.03,449
69,Male,PhD,Driver,7417.19,482
23,Male,Master,Salesperson,5047.22,351
48,Male,Bachelor,Manager,5114.88,814
57,Female,Master,Teacher,5376.21,692
62,Male,Bachelor,Unemployed,3574.22,392
22,Male,Bachelor,Salesperson,7025.5,636
34,Other,Master,Student,3492.8,315
22,Male,High School,Doctor,3012.25,547
63,Male,High School,Salesperson,4149.49,772
41,Female,Bachelor,Engineer,2705.63,474
68,Female,Bachelor,Teacher,3571.08,553
27,Female,High School,Student,500.0,776
21,Male,Master,Teacher,2859.46,808
19,Male,PhD,Unemployed,3384.5,744
29,Female,PhD,Manager,4669.27,615
27,Other,High School,Student,3504.72,701
60,Male,High School,Salesperson,3870.99,330
55,Female,Bachelor,Engineer,3428.32,553
50,Female,Master,Doctor,4259.96,781
33,Male,Bachelor,Manager,9091.55,689
